Date,Open,High,Low,Close,Adj Close,Volume
3/3/2016,91.989998,95.019997,90.910004,94.860001,92.643761,2190000
3/4/2016,94.980003,95.75,94.080002,95.400002,93.171143,1462300
3/7/2016,94.480003,94.809998,93.599998,94.459999,92.253105,1284300
3/8/2016,93.269997,93.620003,92.620003,92.779999,90.61235,1084300
3/9/2016,93.580002,93.620003,92.25,93.059998,90.885818,812000
3/10/2016,93.139999,94.790001,92.239998,93.129997,90.954185,1555300
3/11/2016,93.809998,94.900002,93.610001,94.5,92.292175,1700200
3/14/2016,93.93,94.489998,93.080002,93.68,91.491325,1019300
3/15/2016,93.089996,93.830002,92.559998,93.599998,91.4132,761600
3/16/2016,93,94.940002,92.980003,94.720001,92.507042,634200
3/17/2016,94.739998,98.339996,94.739998,97.5,95.222084,1984800
3/18/2016,97.639999,98.559998,96.809998,97.059998,94.792358,2122600
3/21/2016,96.900002,97,95.410004,95.940002,93.698532,1109100
3/22/2016,94.75,96.459999,94.660004,95.910004,93.669243,1482900
3/23/2016,95.510002,96.239998,94.150002,94.260002,92.057785,1514400
3/24/2016,93.519997,93.519997,91.93,92.949997,90.778389,1804700
3/28/2016,93.150002,93.699997,92.389999,92.980003,90.807686,1077900
3/29/2016,92.889999,95.529999,92.889999,95.519997,93.288345,1008200
3/30/2016,95.860001,96.330002,95.5,95.860001,93.620407,938600
3/31/2016,95.720001,96.779999,95.389999,96.559998,94.304047,1015300
4/1/2016,95.639999,97.790001,95.580002,97.559998,95.280678,1297300
4/4/2016,97.690002,98.110001,96.199997,96.25,94.001282,788200
4/5/2016,94.949997,95.370003,93.589996,93.769997,91.579216,1227100
4/6/2016,93.779999,94.699997,93.25,94.440002,92.233589,1394200
4/7/2016,93.089996,94.419998,92.610001,92.860001,90.690475,1166100
4/8/2016,93.709999,94.580002,92.879997,93.309998,91.129982,733100
4/11/2016,93.800003,95.190002,93.389999,93.970001,91.774567,1139800
4/12/2016,94.300003,95.540001,94.019997,95.32,93.09301,838300
4/13/2016,96.040001,98.43,96.040001,97.959999,95.671341,1162000
4/14/2016,97.860001,98.309998,97.410004,97.989998,95.70063,955400
4/15/2016,97.989998,98.25,97.040001,97.790001,95.505318,825100
4/18/2016,97.540001,98.980003,97.059998,98.639999,96.335449,637500
4/19/2016,99.209999,100.080002,98.940002,99.589996,97.26326,867900
4/20/2016,99.550003,100.970001,99.150002,100.769997,98.41568,1016200
4/21/2016,null,null,null,null,null,null
4/22/2016,98.879997,99.849998,98.5,98.779999,96.472183,1374200
4/25/2016,98.699997,99.349998,98.419998,98.879997,96.569847,913700
4/26/2016,98.339996,99.910004,98,99.690002,97.360924,787100
4/27/2016,99.099998,100.129997,98.879997,99.800003,97.468353,667600
4/28/2016,99.540001,100.82,98.82,99.099998,96.784714,1010900
4/29/2016,95.800003,95.889999,92.120003,95.720001,93.483665,4467300
5/2/2016,95.790001,96.400002,94.599998,96.010002,93.766899,1202600
5/3/2016,95.25,95.760002,93.82,94.57,92.360535,1172500
5/4/2016,93.75,94.150002,92.900002,93.669998,91.48156,1368800
5/5/2016,93.800003,94.419998,93.139999,93.290001,91.110458,851200
5/6/2016,93,94.839996,93,94.459999,92.253105,992200
5/9/2016,94.510002,94.900002,94.040001,94.660004,92.448441,902900
